participant_id,iteration,fs,accuracy
5d66a40c141c9800016a08a2,17,0.5,65.9
5d66a40c141c9800016a08a2,18,0.5,65.48
5d66a40c141c9800016a08a2,19,0.5,65.65333333333334
5d66a40c141c9800016a08a2,20,0.5,65.51666666666667
5d66a40c141c9800016a08a2,21,0.5,65.69333333333334
5d66a40c141c9800016a08a2,22,0.5,65.45
5d66a40c141c9800016a08a2,23,0.5,65.09
5d66a40c141c9800016a08a2,24,0.5,65.20666666666666
5d66a40c141c9800016a08a2,25,0.5,65.41666666666667
5d66a40c141c9800016a08a2,26,0.5,65.44
5d66a40c141c9800016a08a2,27,0.5,65.58666666666667
5d66a40c141c9800016a08a2,28,0.5,65.32666666666667
5d66a40c141c9800016a08a2,29,0.5,64.98666666666666
5d66a40c141c9800016a08a2,30,0.5,65.27
5d66a40c141c9800016a08a2,31,0.5,65.06
5d66a40c141c9800016a08a2,32,0.5,65.23
5d66a40c141c9800016a08a2,33,0.5,65.57333333333332
5d66a40c141c9800016a08a2,34,0.5,65.81
5d66a40c141c9800016a08a2,35,0.5,65.65333333333334
5d66a40c141c9800016a08a2,36,0.5,65.63
5d66a40c141c9800016a08a2,37,0.5,65.64333333333333
5d66a40c141c9800016a08a2,38,0.5,65.35666666666667
5d66a40c141c9800016a08a2,39,0.5,65.73333333333333
5d66a40c141c9800016a08a2,40,0.5,65.63333333333333
5d66a40c141c9800016a08a2,41,0.5,65.48333333333333
5d66a40c141c9800016a08a2,42,0.5,65.93
5d66a40c141c9800016a08a2,43,0.5,65.74
5d66a40c141c9800016a08a2,44,0.5,65.73
5d66a40c141c9800016a08a2,45,0.5,65.50666666666667
5d66a40c141c9800016a08a2,46,0.5,65.27
5d66a40c141c9800016a08a2,47,0.5,65.18
5d66a40c141c9800016a08a2,48,0.5,65.70333333333333
5d66a40c141c9800016a08a2,49,0.5,65.58666666666667
5d66a40c141c9800016a08a2,50,0.5,65.14999999999999
5952a5175071bb0001ce96c7,0,0.5,66.07333333333332
5952a5175071bb0001ce96c7,1,0.5,66.31666666666666
5952a5175071bb0001ce96c7,2,0.5,66.36999999999999
5952a5175071bb0001ce96c7,3,0.5,65.80666666666667
60c63a0fb09fbf271e554c36,0,0.5,66.08000000000001
60c63a0fb09fbf271e554c36,1,0.5,65.96
608252263bd38a91cf28c121,0,0.5,66.19666666666667
608252263bd38a91cf28c121,1,0.5,66.46333333333332
608252263bd38a91cf28c121,2,0.5,66.43
5c83f171fff8430001e997b4,0,0.5,66.21666666666667
5c83f171fff8430001e997b4,1,0.5,66.36333333333333
5c83f171fff8430001e997b4,2,0.5,66.25999999999999
5c83f171fff8430001e997b4,3,0.5,66.11
5c83f171fff8430001e997b4,4,0.5,66.26333333333334
5c83f171fff8430001e997b4,5,0.5,66.25333333333333
60e3303c9f5ea2fc726d58d8,0,0.5,66.08000000000001
60e3303c9f5ea2fc726d58d8,1,0.5,66.02333333333334
60e3303c9f5ea2fc726d58d8,2,0.5,66.14333333333333
60e3303c9f5ea2fc726d58d8,3,0.5,65.95333333333333
60e3303c9f5ea2fc726d58d8,4,0.5,66.08000000000001
60e3303c9f5ea2fc726d58d8,5,0.5,65.84
5c69824b98f65b0001353794,0,0.5,66.07333333333332
5c69824b98f65b0001353794,1,0.5,66.31666666666666
5c69824b98f65b0001353794,2,0.5,66.14333333333333
5c69824b98f65b0001353794,3,0.5,66.43666666666667
5c69824b98f65b0001353794,4,0.5,66.05333333333333
5c69824b98f65b0001353794,5,0.5,66.3
5c69824b98f65b0001353794,6,0.5,66.34666666666666
5c69824b98f65b0001353794,7,0.5,66.22666666666667
5c69824b98f65b0001353794,8,0.5,66.17333333333333
5c69824b98f65b0001353794,9,0.5,66.13333333333333
5c69824b98f65b0001353794,10,0.5,66.30333333333334
5c69824b98f65b0001353794,11,0.5,66.37333333333333
5c69824b98f65b0001353794,12,0.5,66.16
5c69824b98f65b0001353794,13,0.5,66.36
5c69824b98f65b0001353794,14,0.5,65.85666666666667
5c69824b98f65b0001353794,15,0.5,65.89
5c69824b98f65b0001353794,16,0.5,66.21333333333334
5c69824b98f65b0001353794,17,0.5,66.40666666666667
5c69824b98f65b0001353794,18,0.5,66.17666666666666
5c69824b98f65b0001353794,19,0.5,66.31333333333333
5c69824b98f65b0001353794,20,0.5,66.51666666666667
5c69824b98f65b0001353794,21,0.5,66.30666666666667
5c69824b98f65b0001353794,22,0.5,65.98666666666666
5c69824b98f65b0001353794,23,0.5,66.32666666666667
5c69824b98f65b0001353794,24,0.5,66.29
5c69824b98f65b0001353794,25,0.5,66.37666666666667
5c69824b98f65b0001353794,26,0.5,66.28
5c69824b98f65b0001353794,27,0.5,66.05666666666666
5c69824b98f65b0001353794,28,0.5,66.17666666666666
5c69824b98f65b0001353794,29,0.5,66.06666666666666
5c69824b98f65b0001353794,30,0.5,66.07333333333332
5c69824b98f65b0001353794,31,0.5,66.28
5c69824b98f65b0001353794,32,0.5,66.31
5c69824b98f65b0001353794,33,0.5,66.21333333333334
5c69824b98f65b0001353794,34,0.5,66.03666666666666
5c69824b98f65b0001353794,35,0.5,66.31333333333333
5c69824b98f65b0001353794,36,0.5,66.01333333333334
5c69824b98f65b0001353794,37,0.5,66.2
5c69824b98f65b0001353794,38,0.5,66.43
5c69824b98f65b0001353794,39,0.5,66.14333333333333
5c69824b98f65b0001353794,40,0.5,65.84333333333333
5c69824b98f65b0001353794,41,0.5,66.27333333333333
5c69824b98f65b0001353794,42,0.5,65.86999999999999
5c69824b98f65b0001353794,43,0.5,66.38
5c69824b98f65b0001353794,44,0.5,66.14333333333333
5c69824b98f65b0001353794,45,0.5,65.93
5c69824b98f65b0001353794,46,0.5,66.17
5c69824b98f65b0001353794,47,0.5,66.2
5c69824b98f65b0001353794,48,0.5,66.17
5c69824b98f65b0001353794,49,0.5,66.03666666666666
5c69824b98f65b0001353794,50,0.5,66.25666666666666
5c69824b98f65b0001353794,51,0.5,66.26666666666667
5c69824b98f65b0001353794,52,0.5,66.24666666666667
5c69824b98f65b0001353794,53,0.5,66.11
5c69824b98f65b0001353794,54,0.5,66.39333333333333
5c69824b98f65b0001353794,55,0.5,65.96666666666667
6053c980f7612d61ed799ce9,0,0.5,66.21666666666667
6053c980f7612d61ed799ce9,1,0.5,66.36333333333333
6053c980f7612d61ed799ce9,2,0.5,66.17333333333333
6053c980f7612d61ed799ce9,3,0.5,65.92
6053c980f7612d61ed799ce9,4,0.5,66.06666666666666
6053c980f7612d61ed799ce9,5,0.5,66.13
6131460946d0022f68082db6,0,0.5,66.19666666666667
6131460946d0022f68082db6,1,0.5,66.12
6131460946d0022f68082db6,2,0.5,66.07666666666667
6131460946d0022f68082db6,3,0.5,66.06
6131460946d0022f68082db6,4,0.5,66.09
6131460946d0022f68082db6,5,0.5,66.27333333333333
6131460946d0022f68082db6,6,0.5,66.12666666666667
6131460946d0022f68082db6,7,0.5,66.08666666666667
6131460946d0022f68082db6,8,0.5,66.34666666666666
6131460946d0022f68082db6,9,0.5,66.02
6131460946d0022f68082db6,10,0.5,65.94666666666666
6131460946d0022f68082db6,11,0.5,66.22333333333333
6131460946d0022f68082db6,12,0.5,66.13333333333333
6131460946d0022f68082db6,13,0.5,66.13333333333333
611e7d1295185bf6f56fd951,0,0.5,66.21666666666667
611e7d1295185bf6f56fd951,1,0.5,66.34333333333333
611e7d1295185bf6f56fd951,2,0.5,66.01333333333334
6103ec2bf88328284fd894bc,0,0.5,66.08000000000001
6103ec2bf88328284fd894bc,1,0.5,66.08333333333334
6103ec2bf88328284fd894bc,2,0.5,66.17
6103ec2bf88328284fd894bc,3,0.5,65.91
5d1f440b3aac9200019067f1,0,0.5,66.08333333333334
5d1f440b3aac9200019067f1,1,0.5,65.92666666666666
5d1f440b3aac9200019067f1,2,0.5,65.87333333333333
5d1f440b3aac9200019067f1,3,0.5,66.09333333333333
5d1f440b3aac9200019067f1,4,0.5,65.95
5d1f440b3aac9200019067f1,5,0.5,66.19
5d1f440b3aac9200019067f1,6,0.5,66.09666666666666
5d1f440b3aac9200019067f1,7,0.5,66.36333333333333
5d1f440b3aac9200019067f1,8,0.5,66.12333333333333
5d1f440b3aac9200019067f1,9,0.5,66.06
5d1f440b3aac9200019067f1,10,0.5,65.77
5d1f440b3aac9200019067f1,11,0.5,66.29666666666667
5d1f440b3aac9200019067f1,12,0.5,65.67
5d1f440b3aac9200019067f1,13,0.5,65.82000000000001
5ea96851a879f0059741c4cb,0,0.5,66.12
5ea96851a879f0059741c4cb,1,0.5,66.25999999999999
5ea96851a879f0059741c4cb,2,0.5,66.16
5ea96851a879f0059741c4cb,3,0.5,65.96
5ea96851a879f0059741c4cb,4,0.5,66.00333333333333
5ea96851a879f0059741c4cb,5,0.5,65.95666666666666
5e8a39059d97d006d0bd8439,0,0.5,66.07333333333332
5e8a39059d97d006d0bd8439,1,0.5,66.31666666666666
5e8a39059d97d006d0bd8439,2,0.5,66.36999999999999
5e8a39059d97d006d0bd8439,3,0.5,66.07666666666667
5e8a39059d97d006d0bd8439,4,0.5,66.27666666666666
5e8a39059d97d006d0bd8439,5,0.5,65.72666666666666
5e8a39059d97d006d0bd8439,6,0.5,65.86
5e8a39059d97d006d0bd8439,7,0.5,65.91333333333334
61090b7186e1761f97308af9,0,0.5,65.99333333333334
61090b7186e1761f97308af9,1,0.5,66.14333333333333
61090b7186e1761f97308af9,2,0.5,66.30666666666667
61090b7186e1761f97308af9,3,0.5,66.33333333333333
61090b7186e1761f97308af9,4,0.5,66.13
61090b7186e1761f97308af9,5,0.5,66.13666666666667
61065060bc55a8b70bc64d05,0,0.5,66.07333333333332
61065060bc55a8b70bc64d05,1,0.5,66.07333333333332
61065060bc55a8b70bc64d05,2,0.5,66.31333333333333
61065060bc55a8b70bc64d05,3,0.5,66.30333333333334
61065060bc55a8b70bc64d05,4,0.5,65.85
61065060bc55a8b70bc64d05,5,0.5,65.93333333333334
61065060bc55a8b70bc64d05,6,0.5,66.29666666666667
61065060bc55a8b70bc64d05,7,0.5,66.13666666666667
61065060bc55a8b70bc64d05,8,0.5,66.03333333333333
61065060bc55a8b70bc64d05,9,0.5,66.22333333333333
61065060bc55a8b70bc64d05,10,0.5,66.45333333333333
61065060bc55a8b70bc64d05,11,0.5,66.26666666666667
61065060bc55a8b70bc64d05,12,0.5,66.23
5e465ab4c07877130185c306,0,0.5,66.07333333333332
5e465ab4c07877130185c306,1,0.5,65.80333333333334
5e465ab4c07877130185c306,2,0.5,66.17333333333333
5e465ab4c07877130185c306,3,0.5,66.25999999999999
5e465ab4c07877130185c306,4,0.5,65.98666666666666
5e465ab4c07877130185c306,5,0.5,66.23333333333333
5e465ab4c07877130185c306,6,0.5,66.26666666666667
5e465ab4c07877130185c306,7,0.5,66.21666666666667
5e465ab4c07877130185c306,8,0.5,66.33
5e465ab4c07877130185c306,9,0.5,66.21666666666667
5e465ab4c07877130185c306,10,0.5,66.14333333333333
5e465ab4c07877130185c306,11,0.5,66.13333333333333
5e465ab4c07877130185c306,12,0.5,66.10666666666667
5e465ab4c07877130185c306,13,0.5,66.37666666666667
5e465ab4c07877130185c306,14,0.5,66.17
5e465ab4c07877130185c306,15,0.5,66.19666666666667
5e465ab4c07877130185c306,16,0.5,66.25666666666666
5e465ab4c07877130185c306,17,0.5,66.32666666666667
5e465ab4c07877130185c306,18,0.5,66.34666666666666
5e465ab4c07877130185c306,19,0.5,66.24
5e465ab4c07877130185c306,20,0.5,66.13
5e465ab4c07877130185c306,21,0.5,66.44
5e465ab4c07877130185c306,22,0.5,66.43333333333334
61138add299713969a18677d,0,0.5,66.08000000000001
61138add299713969a18677d,1,0.5,66.04666666666667
61138add299713969a18677d,2,0.5,66.13333333333333
61138add299713969a18677d,3,0.5,65.90666666666667
61138add299713969a18677d,4,0.5,65.84
61138add299713969a18677d,5,0.5,66.12
61138add299713969a18677d,6,0.5,65.95666666666666
61138add299713969a18677d,7,0.5,65.54666666666667
61138add299713969a18677d,8,0.5,65.47
608aa72c95a49d6f70deb05e,0,0.5,66.07333333333332
608aa72c95a49d6f70deb05e,1,0.5,66.03
608aa72c95a49d6f70deb05e,2,0.5,66.21333333333334
608aa72c95a49d6f70deb05e,3,0.5,66.18666666666667
608aa18a3c2dfd212a1a77a9,0,0.5,66.00333333333333
608aa18a3c2dfd212a1a77a9,1,0.5,66.05
608aa18a3c2dfd212a1a77a9,2,0.5,66.02333333333334
608aa18a3c2dfd212a1a77a9,3,0.5,65.95
608aa18a3c2dfd212a1a77a9,4,0.5,66.28333333333333
608aa18a3c2dfd212a1a77a9,5,0.5,66.14333333333333
608aa18a3c2dfd212a1a77a9,6,0.5,66.07666666666667
608aa18a3c2dfd212a1a77a9,7,0.5,65.71666666666667
608aa18a3c2dfd212a1a77a9,8,0.5,65.68
608aa18a3c2dfd212a1a77a9,9,0.5,65.78333333333333
608aa18a3c2dfd212a1a77a9,10,0.5,65.77333333333333
608aa18a3c2dfd212a1a77a9,11,0.5,65.99333333333334
5f02fbee212873485f6ce5b8,0,0.5,66.07333333333332
5eee30178ad8d20a8354fbac,0,0.5,66.43
5eee30178ad8d20a8354fbac,1,0.5,66.17333333333333
5eee30178ad8d20a8354fbac,2,0.5,66.10000000000001
5eee30178ad8d20a8354fbac,3,0.5,66.52
61528e4039817788730f3263,0,0.5,66.00333333333333
61528e4039817788730f3263,1,0.5,66.03333333333333
60fbdc84b5cf124b05ece11b,0,0.5,66.09
60fbdc84b5cf124b05ece11b,1,0.5,65.97
60fbdc84b5cf124b05ece11b,2,0.5,66.05333333333333
60fbdc84b5cf124b05ece11b,3,0.5,66.06333333333333
60fbdc84b5cf124b05ece11b,4,0.5,66.27333333333333
60fbdc84b5cf124b05ece11b,5,0.5,66.25999999999999
60fbdc84b5cf124b05ece11b,6,0.5,66.05333333333333
60fbdc84b5cf124b05ece11b,7,0.5,66.0
60fbdc84b5cf124b05ece11b,8,0.5,65.80333333333334
60fbdc84b5cf124b05ece11b,9,0.5,66.02
60fbdc84b5cf124b05ece11b,10,0.5,66.17
5ebed23204aa470f9e1299bb,0,0.5,66.07333333333332
5ebed23204aa470f9e1299bb,1,0.5,66.22666666666667
5ebed23204aa470f9e1299bb,2,0.5,65.92
5ebed23204aa470f9e1299bb,3,0.5,66.01666666666667
5ebed23204aa470f9e1299bb,4,0.5,66.18666666666667
5ebed23204aa470f9e1299bb,5,0.5,66.01666666666667
5ebed23204aa470f9e1299bb,6,0.5,66.02
5ebed23204aa470f9e1299bb,7,0.5,65.93333333333334
5ebed23204aa470f9e1299bb,8,0.5,65.91666666666667
5ebed23204aa470f9e1299bb,9,0.5,65.82333333333334
5ebed23204aa470f9e1299bb,10,0.5,65.81
5ebed23204aa470f9e1299bb,11,0.5,65.97666666666666
613a98d6fcbac0ce210ec3e6,0,0.5,66.07333333333332
613a98d6fcbac0ce210ec3e6,1,0.5,66.31666666666666
613a98d6fcbac0ce210ec3e6,2,0.5,66.36999999999999
613a98d6fcbac0ce210ec3e6,3,0.5,66.54333333333334
613a98d6fcbac0ce210ec3e6,4,0.5,66.31666666666666
613a98d6fcbac0ce210ec3e6,5,0.5,66.03
613a98d6fcbac0ce210ec3e6,6,0.5,66.33666666666667
613a98d6fcbac0ce210ec3e6,7,0.5,66.27666666666666
613a98d6fcbac0ce210ec3e6,8,0.5,65.84666666666666
613a98d6fcbac0ce210ec3e6,9,0.5,66.02666666666667
613a98d6fcbac0ce210ec3e6,10,0.5,66.09333333333333
613a98d6fcbac0ce210ec3e6,11,0.5,65.86
613a98d6fcbac0ce210ec3e6,12,0.5,65.96666666666667
613a98d6fcbac0ce210ec3e6,13,0.5,66.06666666666666
613a98d6fcbac0ce210ec3e6,14,0.5,65.97666666666666
61320a26c3013321c8d54600,0,0.5,66.19
6033acf84fec17043ffef374,0,0.5,66.07333333333332
6033acf84fec17043ffef374,1,0.5,65.80333333333334
6033acf84fec17043ffef374,2,0.5,66.27333333333333
6033acf84fec17043ffef374,3,0.5,66.23333333333333
6033acf84fec17043ffef374,4,0.5,66.01333333333334
6033acf84fec17043ffef374,5,0.5,66.02666666666667
6033acf84fec17043ffef374,6,0.5,66.29333333333334
6033acf84fec17043ffef374,7,0.5,66.28333333333333
6033acf84fec17043ffef374,8,0.5,66.12333333333333
6033acf84fec17043ffef374,9,0.5,66.19
6033acf84fec17043ffef374,10,0.5,66.3
6033acf84fec17043ffef374,11,0.5,65.91
6033acf84fec17043ffef374,12,0.5,66.11
6033acf84fec17043ffef374,13,0.5,66.37666666666667
6033acf84fec17043ffef374,14,0.5,66.27666666666666
6033acf84fec17043ffef374,15,0.5,66.33
6033acf84fec17043ffef374,16,0.5,66.18666666666667
6033acf84fec17043ffef374,17,0.5,66.17333333333333
6033acf84fec17043ffef374,18,0.5,66.17333333333333
6033acf84fec17043ffef374,19,0.5,66.23666666666666
6033acf84fec17043ffef374,20,0.5,66.19
6033acf84fec17043ffef374,21,0.5,66.19333333333334
6033acf84fec17043ffef374,22,0.5,66.17333333333333
6033acf84fec17043ffef374,23,0.5,66.13
6033acf84fec17043ffef374,24,0.5,66.33
6033acf84fec17043ffef374,25,0.5,65.99666666666667
6033acf84fec17043ffef374,26,0.5,66.04333333333334
6033acf84fec17043ffef374,27,0.5,65.96
6033acf84fec17043ffef374,28,0.5,65.66
6033acf84fec17043ffef374,29,0.5,65.84333333333333
6033acf84fec17043ffef374,30,0.5,65.98333333333333
6033acf84fec17043ffef374,31,0.5,66.02
608ac15b0fd53965a32e5384,0,0.5,66.02333333333334
608ac15b0fd53965a32e5384,1,0.5,66.14999999999999
608ac15b0fd53965a32e5384,2,0.5,66.07666666666667
608ac15b0fd53965a32e5384,3,0.5,66.05666666666666
616db113a87ceedca7fbf94a,0,0.5,66.07333333333332
616db113a87ceedca7fbf94a,1,0.5,66.22666666666667
616db113a87ceedca7fbf94a,2,0.5,66.18
616db113a87ceedca7fbf94a,3,0.5,66.21000000000001
616db113a87ceedca7fbf94a,4,0.5,66.07333333333332
616db113a87ceedca7fbf94a,5,0.5,66.32333333333334
616db113a87ceedca7fbf94a,6,0.5,66.24333333333333
616db113a87ceedca7fbf94a,7,0.5,66.00333333333333
616db113a87ceedca7fbf94a,8,0.5,66.25999999999999
6150ca3f37e1fe330f70311d,0,0.5,66.07333333333332
6150ca3f37e1fe330f70311d,1,0.5,66.08666666666667
616093ab4117242c856402c6,0,0.5,66.00333333333333
616093ab4117242c856402c6,1,0.5,65.88000000000001
616093ab4117242c856402c6,2,0.5,66.11
616093ab4117242c856402c6,3,0.5,65.86999999999999
616093ab4117242c856402c6,4,0.5,66.13666666666667
59cbe23a916c4d0001094710,0,0.5,66.07333333333332
59cbe23a916c4d0001094710,1,0.5,66.14666666666666
59cbe23a916c4d0001094710,2,0.5,66.10000000000001
59cbe23a916c4d0001094710,3,0.5,66.20333333333333
59cbe23a916c4d0001094710,4,0.5,66.07666666666667
59cbe23a916c4d0001094710,5,0.5,66.11666666666667
59cbe23a916c4d0001094710,6,0.5,66.33
59cbe23a916c4d0001094710,7,0.5,66.08666666666667
59cbe23a916c4d0001094710,8,0.5,66.02
59cbe23a916c4d0001094710,9,0.5,65.72
59cbe23a916c4d0001094710,10,0.5,65.99000000000001
59cbe23a916c4d0001094710,11,0.5,66.05
59cbe23a916c4d0001094710,12,0.5,65.96
59cbe23a916c4d0001094710,13,0.5,66.02
59cbe23a916c4d0001094710,14,0.5,65.77333333333333
59cbe23a916c4d0001094710,15,0.5,65.66333333333333
59cbe23a916c4d0001094710,16,0.5,65.69333333333334
59cbe23a916c4d0001094710,17,0.5,65.71000000000001
59cbe23a916c4d0001094710,18,0.5,65.72
59cbe23a916c4d0001094710,19,0.5,65.85666666666667
59cbe23a916c4d0001094710,20,0.5,65.80666666666667
612288702a5316519e4e9602,0,0.5,66.07333333333332
612288702a5316519e4e9602,1,0.5,66.31666666666666
612288702a5316519e4e9602,2,0.5,66.36999999999999
612288702a5316519e4e9602,3,0.5,66.07666666666667
612288702a5316519e4e9602,4,0.5,66.46333333333332
612288702a5316519e4e9602,5,0.5,66.2
612288702a5316519e4e9602,6,0.5,66.05333333333333
612288702a5316519e4e9602,7,0.5,66.08333333333334
612288702a5316519e4e9602,8,0.5,66.22333333333333
612288702a5316519e4e9602,9,0.5,65.96666666666667
612288702a5316519e4e9602,10,0.5,66.11333333333333
6124d49e3031bec395675af2,0,0.5,66.07333333333332
6124d49e3031bec395675af2,1,0.5,66.30333333333334
6124d49e3031bec395675af2,2,0.5,66.38666666666667
6124d49e3031bec395675af2,3,0.5,66.29
6124d49e3031bec395675af2,4,0.5,66.24333333333333
6124d49e3031bec395675af2,5,0.5,65.94333333333333
61516f157092b66018472a2f,0,0.5,66.00333333333333
61516f157092b66018472a2f,1,0.5,66.09666666666666
61516f157092b66018472a2f,2,0.5,66.15333333333334
61516f157092b66018472a2f,3,0.5,65.91666666666667
