Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id,CMA_DemographicParityRatio,CMA_ConditionalDemographicDisparity,CMA_EqualOpportunityDifference,CMA_AverageOddsDifference,CMA_PredictiveParity
REGION_RATING_CLIENT,0.52441539651571,-0.0046950254826055,-0.3430504977279892,-0.3882685357079545,-0.0716298131481668,0.5,5,5ea96851a879f0059741c4cb,0.5243067614324314,-0.0031591181003873333,-0.34968864076429673,-0.38778095301695564,-0.07832027977365597
REGION_RATING_CLIENT_W_CITY,0.49625518701482,-0.0061058428607324,-0.3673614776635858,-0.408256015511278,-0.0759391950713185,0.5,5,5ea96851a879f0059741c4cb,0.49774253300824006,-0.0042079578202456665,-0.3727460616452139,-0.4060868041435947,-0.08337066780163038
OBS_30_CNT_SOCIAL_CIRCLE,0.9569500333311046,-0.0052344640251883,-0.0239407993320021,-0.0371337013287088,-0.0168842959042201,0.5,5,5ea96851a879f0059741c4cb,0.9604054059388648,-0.004605715111685183,-0.025757566197663267,-0.041605194462536445,-0.0229661630849346
DEF_30_CNT_SOCIAL_CIRCLE,0.648462334834386,-0.0208966718640677,-0.2051825563358926,-0.1850629804176188,-0.0477918699308372,0.5,5,5ea96851a879f0059741c4cb,0.6685459044801604,-0.019748007445975217,-0.1854424159562693,-0.17615767785020575,-0.040032268509968466
OBS_60_CNT_SOCIAL_CIRCLE,0.962917865775159,-0.0047332316393977,-0.0215192845981859,-0.0185253923159019,-0.0101704789841314,0.5,5,5ea96851a879f0059741c4cb,0.9629021591724579,-0.004075026443345917,-0.027723300399994766,-0.03598798245479248,-0.02237552469374503
DEF_60_CNT_SOCIAL_CIRCLE,0.5913026433734553,-0.0146320157616681,-0.2402543105449002,-0.2108676685864478,-0.0697306409727244,0.5,5,5ea96851a879f0059741c4cb,0.614299782906693,-0.013841330694717033,-0.22259667767441238,-0.1980899216675214,-0.06875687933062141
CODE_GENDER,0.7616118080470011,-0.0406843619534251,-0.1435814028506336,-0.1465983622007676,-0.0220659912617779,0.5,6,5ea96851a879f0059741c4cb,0.7611623901257136,-0.04079238996478079,-0.14264453783220848,-0.14781396420333445,-0.02011129373688844
NAME_FAMILY_STATUS,0.645433861840155,-0.043690745836728,-0.2296377644894204,-0.2787852679852895,-0.0318583688432294,0.5,6,5ea96851a879f0059741c4cb,0.6469408333122679,-0.04521975182433624,-0.223215018109222,-0.2814297033080447,-0.035408190378516155
AGE,0.4407430624222443,-0.0002340125861225,-0.4144092746480601,-0.4509495101706256,-0.0750966105547777,0.5,6,5ea96851a879f0059741c4cb,0.44441343591183396,-0.0002323578245705143,-0.4077036617551821,-0.45038294537425105,-0.07035916075459983
REGION_RATING_CLIENT,0.5232329230013522,0.0005395292335855,-0.3618155886178585,-0.3848500155828286,-0.0886303779063067,0.5,6,5ea96851a879f0059741c4cb,0.5241533559422772,-0.0026307399098197855,-0.3514210618862341,-0.3873622476692233,-0.07979315093546321
REGION_RATING_CLIENT_W_CITY,0.4998599953914487,0.0005751311755985,-0.3817932954533694,-0.4029604149006723,-0.0944176075555767,0.5,6,5ea96851a879f0059741c4cb,0.4980450276344127,-0.0035246593922679285,-0.37403852361780754,-0.4056401771088915,-0.08494880205219414
OBS_30_CNT_SOCIAL_CIRCLE,0.9508044396575214,-0.007110183743178,-0.042013309204852,-0.0428933190069051,-0.0182950911370258,0.5,6,5ea96851a879f0059741c4cb,0.9590338393272442,-0.004963496344755586,-0.028079815198690232,-0.04178921225458911,-0.0222988670923762
DEF_30_CNT_SOCIAL_CIRCLE,0.678825726086573,-0.019118901304,-0.1775421355466163,-0.1707829754536864,-0.0402421620081639,0.5,6,5ea96851a879f0059741c4cb,0.6700144504239336,-0.019658135139978754,-0.18431380446917603,-0.17538986322213157,-0.040062253295424954
OBS_60_CNT_SOCIAL_CIRCLE,0.9493839657026012,-0.0064788520220586,-0.0405861208430231,-0.0293902976580718,-0.0111820346235267,0.5,6,5ea96851a879f0059741c4cb,0.960970988676764,-0.004418430097447729,-0.02956084617757024,-0.03504545605526096,-0.020776454683713842
DEF_60_CNT_SOCIAL_CIRCLE,0.6360459633186906,-0.0130500218508028,-0.1988038914814308,-0.1885265764682243,-0.0578305039843501,0.5,6,5ea96851a879f0059741c4cb,0.6174063801084069,-0.013728286574157856,-0.21919770821827217,-0.19672372949619324,-0.06719596856686837
CODE_GENDER,0.7515341292231628,-0.0422420924528258,-0.1475198588895541,-0.1558345635623577,-0.017107278785212,0.5,7,5ea96851a879f0059741c4cb,0.7599588575128948,-0.04097360277578641,-0.1432539529643767,-0.14881653912321235,-0.019735791867928888
NAME_FAMILY_STATUS,0.6450277684766208,-0.0428892394959524,-0.2173306692732289,-0.2984720768627116,-0.0402347682591439,0.5,7,5ea96851a879f0059741c4cb,0.646701700207812,-0.04492843778328826,-0.22247947450472286,-0.283560000002378,-0.03601151261359462
AGE,0.4326102407848666,-0.0003952621656435,-0.4245343368666814,-0.4678865285645958,-0.0845498092067873,0.5,7,5ea96851a879f0059741c4cb,0.44293803652096303,-0.00025272086720463753,-0.4098074961441195,-0.4525708932730441,-0.07213299181112326
REGION_RATING_CLIENT,0.5268643133156721,-0.00443528639186,-0.3478519728831222,-0.3742040174646506,-0.083520036776356,0.5,7,5ea96851a879f0059741c4cb,0.5244922256139515,-0.0028563082200748127,-0.35097492576084516,-0.38571746889365166,-0.08025901166557481
REGION_RATING_CLIENT_W_CITY,0.4963420673582677,-0.0059114835133924,-0.3764088552178097,-0.3963246577732232,-0.0902970772918579,0.5,7,5ea96851a879f0059741c4cb,0.4978321575998946,-0.003823012407408488,-0.37433481506780786,-0.40447573719193297,-0.08561733645715211
OBS_30_CNT_SOCIAL_CIRCLE,0.947600538264922,-0.0066525738924833,-0.0322367249978153,-0.0267011585627013,-0.0089843909484143,0.5,7,5ea96851a879f0059741c4cb,0.9576046766944539,-0.00517463103822155,-0.02859942892358086,-0.039903205543103136,-0.020634557574380964
DEF_30_CNT_SOCIAL_CIRCLE,0.6800337246857397,-0.0188954710604906,-0.1891526379508333,-0.1630627605704367,-0.0609378456093784,0.5,7,5ea96851a879f0059741c4cb,0.6712668597066593,-0.019562802130042738,-0.1849186586543832,-0.1738489753906697,-0.04267170233466914
OBS_60_CNT_SOCIAL_CIRCLE,0.953457300442808,-0.0060381458563222,-0.0309086460260336,-0.0235082653249328,-0.0138835553532039,0.5,7,5ea96851a879f0059741c4cb,0.9600317776475196,-0.004620894567307038,-0.029729321158628162,-0.03360330721396994,-0.0199148422674001
DEF_60_CNT_SOCIAL_CIRCLE,0.6278059699545488,-0.0132412749123236,-0.2332778237087873,-0.1822638487668382,-0.1046737151613146,0.5,7,5ea96851a879f0059741c4cb,0.6187063288391746,-0.013667410116428575,-0.22095772265458657,-0.19491624440502386,-0.07188068689117415
CODE_GENDER,0.7639864960708106,-0.0397601388235566,-0.1377745784305812,-0.1455107519109275,-0.018018417226338,0.5,8,5ea96851a879f0059741c4cb,0.7604063729082188,-0.04083877344776088,-0.14264513357173275,-0.1484492294329585,-0.019544972463307678
NAME_FAMILY_STATUS,0.6469477151080762,-0.0416156491920024,-0.214795595676173,-0.2859917143352288,-0.0390190987783578,0.5,8,5ea96851a879f0059741c4cb,0.6467290351967303,-0.04456035016203427,-0.22162571019043956,-0.28383019048380587,-0.03634568885412386
AGE,0.4741771866981547,0.0002761598135923,-0.3719126729566065,-0.4207799624011908,-0.0721888417302846,0.5,8,5ea96851a879f0059741c4cb,0.4464090532073176,-0.0001939563471160889,-0.40559696023439584,-0.449038567620616,-0.07213919735769675
REGION_RATING_CLIENT,0.5189030062269498,-0.0033876094854345,-0.3546783882410464,-0.3866015066920515,-0.0787531093735408,0.5,8,5ea96851a879f0059741c4cb,0.523871201237618,-0.0029153416940036667,-0.35138642159197864,-0.3858156953156961,-0.08009168918868215
REGION_RATING_CLIENT_W_CITY,0.4905738795025815,-0.0039187578093219,-0.3802063388566322,-0.4080964275017345,-0.083686203156567,0.5,8,5ea96851a879f0059741c4cb,0.4970256822557487,-0.0038336507853988667,-0.3749872065998994,-0.40487803611524426,-0.08540276609042044
OBS_30_CNT_SOCIAL_CIRCLE,0.960720781129441,-0.0027496076709813,-0.025545534649873,-0.0192248894420266,-0.0072516941091094,0.5,8,5ea96851a879f0059741c4cb,0.9579509105205637,-0.004905183997417077,-0.028260107337613322,-0.03760561486520574,-0.019147572744906347
DEF_30_CNT_SOCIAL_CIRCLE,0.6818057258533524,-0.0187142336963759,-0.1806198905163576,-0.1637215615643356,-0.0499013931680117,0.5,8,5ea96851a879f0059741c4cb,0.6724378448340697,-0.0194685167485242,-0.18444101775015811,-0.17272370718774369,-0.043475001316151646
OBS_60_CNT_SOCIAL_CIRCLE,0.9761743350920112,-0.0025166114648698,-0.024155543486013,-0.0263440516749064,-0.020808697937196,0.5,8,5ea96851a879f0059741c4cb,0.961825395141352,-0.0043870853337029,-0.02911001252833759,-0.032796723265185096,-0.02001415956404409
DEF_60_CNT_SOCIAL_CIRCLE,0.6026548509227493,-0.0140841453858951,-0.2446070678742224,-0.1974391301229217,-0.0934494500227212,0.5,8,5ea96851a879f0059741c4cb,0.6169228312929051,-0.013713714035258189,-0.22358542767899056,-0.19519656504034585,-0.0742772161280127
CODE_GENDER,0.7517433855542738,-0.0421194386652451,-0.1491454003135537,-0.1540189026271368,-0.0198668114114956,0.5,9,5ea96851a879f0059741c4cb,0.7595400741728243,-0.0409668399695093,-0.14329516024591485,-0.1490061967523763,-0.019577156358126468
NAME_FAMILY_STATUS,0.6197882213256763,-0.0427301751713466,-0.2459196757129714,-0.3109300321594475,-0.0279180724047799,0.5,9,5ea96851a879f0059741c4cb,0.6440349538096249,-0.04437733266296551,-0.22405510674269274,-0.28654017465137005,-0.035502927209189475
AGE,0.4431064066617748,0.0002672295006971,-0.4118312474749842,-0.4525522111041861,-0.080060340887663,0.5,9,5ea96851a879f0059741c4cb,0.44607878855276334,-0.00014783776233477,-0.4062203889584547,-0.449389931968973,-0.07293131171069336
REGION_RATING_CLIENT,0.5341635825621591,-0.0030619842283147,-0.3420995002897828,-0.3644940372539507,-0.087509523350703,0.5,9,5ea96851a879f0059741c4cb,0.5249004393700721,-0.00293000594743477,-0.350457729461759,-0.38368352950952156,-0.08083347260488423
REGION_RATING_CLIENT_W_CITY,0.508234719741569,-0.0038372561825333,-0.3635639940247634,-0.3850392193076802,-0.0922618589207862,0.5,9,5ea96851a879f0059741c4cb,0.4981465860043307,-0.0038340113251123104,-0.3738448853423858,-0.40289415443448784,-0.08608867537345702
OBS_30_CNT_SOCIAL_CIRCLE,0.947615460925157,-0.0045588112022869,-0.0287277940857587,-0.0413298793978166,-0.0203379087253016,0.5,9,5ea96851a879f0059741c4cb,0.956917365561023,-0.00487054671790406,-0.028306876012427862,-0.03797804131846683,-0.019266606342945868
DEF_30_CNT_SOCIAL_CIRCLE,0.7011455310700119,-0.0176046699038233,-0.1684523180725529,-0.1533983776166209,-0.0536364977167257,0.5,9,5ea96851a879f0059741c4cb,0.6753086134576638,-0.01928213206405411,-0.1828421477823976,-0.17079117423063142,-0.04449115095620905
OBS_60_CNT_SOCIAL_CIRCLE,0.9579840568433724,-0.0043204642443002,-0.0283313996595748,-0.0294050285725311,-0.0168162529573021,0.5,9,5ea96851a879f0059741c4cb,0.961441261311554,-0.00438042322476263,-0.02903215124146131,-0.0324575537959197,-0.01969436890336989
DEF_60_CNT_SOCIAL_CIRCLE,0.6477108450402219,-0.0125047713768695,-0.1978027337509055,-0.1778966597026501,-0.0723300998953037,0.5,9,5ea96851a879f0059741c4cb,0.6200016326676369,-0.01359281976941932,-0.22100715828618203,-0.19346657450657628,-0.07408250450474181
CODE_GENDER,0.7540430285076005,-0.0413451455007808,-0.147512151199465,-0.1504959510273502,-0.021138058375121,0.5,10,5ea96851a879f0059741c4cb,0.7590403427487131,-0.04100123138144307,-0.14367852305987394,-0.1491416289591921,-0.01971905654148961
NAME_FAMILY_STATUS,0.6365687977209504,-0.0424783309102449,-0.2360105220791167,-0.2963885849407091,-0.0349818863879032,0.5,10,5ea96851a879f0059741c4cb,0.6433562123470181,-0.04420469613999091,-0.22514196268236766,-0.2874354846776736,-0.03545555986179981
AGE,0.4323331765328516,-8.623636788810434e-05,-0.427183343489198,-0.4535629596855342,-0.0871408202743655,0.5,10,5ea96851a879f0059741c4cb,0.44482918746004413,-0.00014223763556689133,-0.4081261120976132,-0.44976929812502403,-0.07422308521648174
REGION_RATING_CLIENT,0.5131060495407641,-0.0034133840265516,-0.3597651626276412,-0.3930994002509662,-0.0774754788942223,0.5,10,5ea96851a879f0059741c4cb,0.5238282221128623,-0.002973949409172664,-0.3513038597495665,-0.3845395177587438,-0.08052820044936951
REGION_RATING_CLIENT_W_CITY,0.4902819760884276,-0.0034196081306659,-0.376550301349258,-0.4105246690163318,-0.0796032321445963,0.5,10,5ea96851a879f0059741c4cb,0.49743162146652137,-0.003796338307435364,-0.3740908322521015,-0.4035878375782918,-0.08549908962537876
OBS_30_CNT_SOCIAL_CIRCLE,0.9133751011350054,-0.0068245766315129,-0.070929384484312,-0.0460474883059497,-0.0209323439045484,0.5,10,5ea96851a879f0059741c4cb,0.9529589778859304,-0.005048185800959409,-0.032181649509871874,-0.038711627408238,-0.01941803703036428
DEF_30_CNT_SOCIAL_CIRCLE,0.6777952242442963,-0.018834013356055,-0.1887775846567863,-0.1636779169853696,-0.0597576431107302,0.5,10,5ea96851a879f0059741c4cb,0.6755346689837214,-0.019241393999690555,-0.18338173295279658,-0.17014451448106216,-0.045879013879347334
OBS_60_CNT_SOCIAL_CIRCLE,0.9136083631333036,-0.0067153123130917,-0.0680393216469431,-0.0392829050066466,-0.0162730886135141,0.5,10,5ea96851a879f0059741c4cb,0.9570928160226221,-0.004592685869156182,-0.03257825764195965,-0.03307804026962214,-0.01938334342247391
DEF_60_CNT_SOCIAL_CIRCLE,0.5858941808825903,-0.0145903911903914,-0.2362333664529922,-0.2142558089507412,-0.0603116940461018,0.5,10,5ea96851a879f0059741c4cb,0.6169009552326327,-0.013683508080416783,-0.2223913590286193,-0.19535650491059126,-0.07283061264486544
CODE_GENDER,0.7551052177123624,-0.0414170732658326,-0.1484476200050457,-0.1487987529043372,-0.0224194417977655,0.5,11,5ea96851a879f0059741c4cb,0.7587124156623505,-0.04103588487180886,-0.14407594780530494,-0.14911305595462088,-0.019944088646179265
NAME_FAMILY_STATUS,0.6332384013227645,-0.0413227188757373,-0.2364250804967801,-0.2883747737892314,-0.0380539682419851,0.5,11,5ea96851a879f0059741c4cb,0.6425130614283304,-0.043964531367969774,-0.22608222250023535,-0.28751375877030344,-0.035672093893481915
AGE,0.4335100444168823,0.0010895456539926,-0.4296332505239756,-0.462827289741069,-0.0865393832880652,0.5,11,5ea96851a879f0059741c4cb,0.4438859255397806,-3.958902810360037e-05,-0.4099183736331434,-0.4508574640930278,-0.0752494433891137
REGION_RATING_CLIENT,0.5269998809967462,-0.0013462868914679,-0.3455672192362947,-0.3870860427128912,-0.0802844306983622,0.5,11,5ea96851a879f0059741c4cb,0.5240925270198526,-0.0028383108660306,-0.35082580637346056,-0.38475172817158937,-0.08050788630345224
REGION_RATING_CLIENT_W_CITY,0.5027957110928791,-0.0024306993652339,-0.3663403055926421,-0.4024226861771109,-0.0869273033479187,0.5,11,5ea96851a879f0059741c4cb,0.4978786289353845,-0.0036825350622519087,-0.37344495503047986,-0.40349074162819343,-0.08561810743559044
OBS_30_CNT_SOCIAL_CIRCLE,0.9326926145611548,-0.0051069599558627,-0.0363784792411755,-0.0433525412832956,-0.0135071838750088,0.5,11,5ea96851a879f0059741c4cb,0.9512701142755325,-0.00505308364720135,-0.032531385320813844,-0.03909837023115947,-0.01892546593408466
DEF_30_CNT_SOCIAL_CIRCLE,0.6434601025810265,-0.0209947110900363,-0.1992725220073065,-0.190373195872119,-0.0338367220868166,0.5,11,5ea96851a879f0059741c4cb,0.6728617884501634,-0.019387503757219367,-0.18470596537400574,-0.1718302379303169,-0.04487548956330311
OBS_60_CNT_SOCIAL_CIRCLE,0.9378501146489422,-0.0048683963530421,-0.0358739720315782,-0.0362475711925075,-0.0128473938679729,0.5,11,5ea96851a879f0059741c4cb,0.9554892575748154,-0.004615661742813341,-0.0328529005077612,-0.03334216784652926,-0.018838680959598824
DEF_60_CNT_SOCIAL_CIRCLE,0.5567122839250744,-0.0157270450318894,-0.2705011136681491,-0.2272683828537376,-0.0795224303665755,0.5,11,5ea96851a879f0059741c4cb,0.6118852326236693,-0.013853802826372835,-0.22640050524858013,-0.19801582807252013,-0.07338826412167461
CODE_GENDER,0.760015254922969,-0.0406237527028596,-0.1425562540292861,-0.1477860377009015,-0.0197951522385809,0.5,12,5ea96851a879f0059741c4cb,0.7588126340670135,-0.04100418239727431,-0.14395904828407272,-0.1490109776274117,-0.019932631999440932
NAME_FAMILY_STATUS,0.6569199342234223,-0.0431169256805064,-0.2102483900643974,-0.2706495676034116,-0.0357234306563692,0.5,12,5ea96851a879f0059741c4cb,0.6436212824125682,-0.043899330930472595,-0.22486423538978625,-0.2862165132959271,-0.035676042875242474
AGE,0.4341724678890087,-0.0001653869275928,-0.4208603691377782,-0.457435926980702,-0.0772250798846543,0.5,12,5ea96851a879f0059741c4cb,0.44313873648972124,-4.926578960276957e-05,-0.4107600655950383,-0.45136349969977196,-0.07540141542723221
REGION_RATING_CLIENT,0.5221278528048354,0.0014697933672455,-0.3525002973341866,-0.3949351265862574,-0.07592035175426,0.5,12,5ea96851a879f0059741c4cb,0.523941398234082,-0.0025069182327016695,-0.3509546133704395,-0.38553506651117925,-0.08015499903043745
REGION_RATING_CLIENT_W_CITY,0.4969640366884746,0.0007056042565659,-0.3732521915525609,-0.4140693993718887,-0.0800723372635386,0.5,12,5ea96851a879f0059741c4cb,0.4978082756856222,-0.0033449858838813075,-0.37343012707063994,-0.4043044845315546,-0.08519150973004798
OBS_30_CNT_SOCIAL_CIRCLE,0.9430158751734432,-0.0066673995364857,-0.0311146567934158,-0.0701679493671863,-0.035834443516156,0.5,12,5ea96851a879f0059741c4cb,0.9506351728061411,-0.005177261792530915,-0.03242240620332169,-0.04148833785700768,-0.020226156517320917
DEF_30_CNT_SOCIAL_CIRCLE,0.6601991167150352,-0.0200593210197738,-0.1896076798146848,-0.1802524622515765,-0.0382776039951047,0.5,12,5ea96851a879f0059741c4cb,0.6718877367782305,-0.019439182008185094,-0.18508302033098104,-0.17247810133964456,-0.04436795990421093
OBS_60_CNT_SOCIAL_CIRCLE,0.948744369149143,-0.006184225559473,-0.0314998208788473,-0.0587472882381193,-0.0305062805037165,0.5,12,5ea96851a879f0059741c4cb,0.9549704200036099,-0.004736320497941008,-0.03274881745938321,-0.035296407876651566,-0.019736188616838644
DEF_60_CNT_SOCIAL_CIRCLE,0.6090632379529806,-0.0138998456317684,-0.2223992939256482,-0.2008567366581869,-0.0640159586525819,0.5,12,5ea96851a879f0059741c4cb,0.6116681561105395,-0.013857344580634031,-0.22609271976220077,-0.1982343595021868,-0.07266731754712902
CODE_GENDER,0.7527361287878271,-0.0415729271542466,-0.1477187485412459,-0.1519520904486358,-0.0199492640848758,0.5,13,5ea96851a879f0059741c4cb,0.758378597975643,-0.04104480702277232,-0.14422759830244222,-0.14922105711464198,-0.01993382000554342
NAME_FAMILY_STATUS,0.636998532839231,-0.0425900438989311,-0.2213391293489218,-0.2905318548083979,-0.0415779111356984,0.5,13,5ea96851a879f0059741c4cb,0.6431482288716156,-0.04380581042821963,-0.22461244210115308,-0.28652475197538935,-0.03609760489384647
AGE,0.4382212051108494,0.001676915409028,-0.4213590109303888,-0.4607205226924299,-0.0819042634183478,0.5,13,5ea96851a879f0059741c4cb,0.4427874842483733,7.403286744228539e-05,-0.4115171331189919,-0.45203185848496175,-0.07586590456945475
REGION_RATING_CLIENT,0.5184409522799254,0.0005226026279485,-0.3556572312618107,-0.396212932094868,-0.0782447846870864,0.5,13,5ea96851a879f0059741c4cb,0.5235485092373565,-0.0022905238855123714,-0.35129051464839456,-0.38629777119572845,-0.08001855514876952
REGION_RATING_CLIENT_W_CITY,0.4975798498690064,0.0006175763100654,-0.3726510454939058,-0.4098343163960271,-0.0842004145066367,0.5,13,5ea96851a879f0059741c4cb,0.4977919595558639,-0.0030619457271708283,-0.3733744783865875,-0.40469947252187405,-0.08512071721409002
OBS_30_CNT_SOCIAL_CIRCLE,0.9358688862938924,-0.0029322310286519,-0.0255293980574983,-0.0521818206977247,-0.0297870712737472,0.5,13,5ea96851a879f0059741c4cb,0.9495804380552662,-0.005016902452253843,-0.031930048478620014,-0.04225215805991604,-0.02090907899992279
DEF_30_CNT_SOCIAL_CIRCLE,0.6689061065492891,-0.0193512515430807,-0.1803813497814659,-0.1752964087423049,-0.0361302846285003,0.5,13,5ea96851a879f0059741c4cb,0.6716747631904489,-0.019432901260677638,-0.1847471867203014,-0.17267940901126314,-0.043779554527374455
OBS_60_CNT_SOCIAL_CIRCLE,0.9567763646693764,-0.0024724815816376,-0.0215495829258659,-0.0381372967374964,-0.0219026643513422,0.5,13,5ea96851a879f0059741c4cb,0.9550994160511647,-0.00457461771820505,-0.031948872135560545,-0.03549932850956906,-0.019890936883588898
DEF_60_CNT_SOCIAL_CIRCLE,0.6167387235541438,-0.0134930395017966,-0.2061572629931874,-0.1987437593876861,-0.0493643059459179,0.5,13,5ea96851a879f0059741c4cb,0.6120303394993684,-0.013831322789288501,-0.2246687585644141,-0.19827074520829388,-0.07100281671847108
CODE_GENDER,0.7573331324489421,-0.0407371583883455,-0.1454396245091143,-0.1470238427172515,-0.0216149294346132,0.5,14,5ea96851a879f0059741c4cb,0.7583089002738629,-0.04102429711381054,-0.1443084000495537,-0.14907457615481595,-0.020045893967481406
NAME_FAMILY_STATUS,0.6433185741876178,-0.0395403067332189,-0.2237528748850046,-0.2828054309521409,-0.0341500188465887,0.5,14,5ea96851a879f0059741c4cb,0.6431595852260157,-0.04352144351521958,-0.22455513762007653,-0.2862767972405061,-0.03596776582402929
AGE,0.4470736098191834,-0.0007309860560922,-0.4011642415354774,-0.4387486507103146,-0.0740177760888382,0.5,14,5ea96851a879f0059741c4cb,0.4430732259530939,2.0364939206653033e-05,-0.41082694034675765,-0.45114631129998534,-0.07574269600408032
REGION_RATING_CLIENT,0.5149454289859906,-0.0018509745563777,-0.3583502294664785,-0.3936404869391892,-0.0771504702149938,0.5,14,5ea96851a879f0059741c4cb,0.5229749705539322,-0.0022612205969033934,-0.35176116230293347,-0.38678728557862585,-0.0798273494865178
REGION_RATING_CLIENT_W_CITY,0.4936673564095868,-0.0013117844572321,-0.3761656368698316,-0.4067563301945999,-0.0825256204027665,0.5,14,5ea96851a879f0059741c4cb,0.4975169860127788,-0.0029452683091749136,-0.3735605556188038,-0.4048365963667225,-0.0849477107600018
OBS_30_CNT_SOCIAL_CIRCLE,0.9120464584186854,-0.004303138982036,-0.0417949515368267,-0.0667041541157363,-0.03299549372156,0.5,14,5ea96851a879f0059741c4cb,0.9470781727461607,-0.0049693182209059866,-0.03258770868250046,-0.04388229113030406,-0.021714839981365273
DEF_30_CNT_SOCIAL_CIRCLE,0.6913597773195569,-0.0180350923073216,-0.1647719888768388,-0.1614973894600025,-0.0376594804999972,0.5,14,5ea96851a879f0059741c4cb,0.6729870974657229,-0.019339713997120568,-0.18341550686407054,-0.17193394104117912,-0.043371549592215966
OBS_60_CNT_SOCIAL_CIRCLE,0.9182889259148498,-0.0038298840984279,-0.0476719498345923,-0.0578653953342828,-0.0232134770083574,0.5,14,5ea96851a879f0059741c4cb,0.9526453833754103,-0.004524968810219907,-0.03299707731549599,-0.03699039963121664,-0.020112439558573465
DEF_60_CNT_SOCIAL_CIRCLE,0.6012449513608837,-0.0140464282642404,-0.2227052079037811,-0.2051217405103719,-0.0564532922992635,0.5,14,5ea96851a879f0059741c4cb,0.6113113136234694,-0.013845663154285292,-0.22453785518703856,-0.19872747822843242,-0.07003284842385725
CODE_GENDER,0.7537617663721442,-0.0413795554059521,-0.1479512985782592,-0.1494004481705345,-0.020890059288098,0.5,15,5ea96851a879f0059741c4cb,0.7580247044050055,-0.041046500757069386,-0.14453608120759778,-0.14909494315579835,-0.020098654300019943
NAME_FAMILY_STATUS,0.6350777467971863,-0.0428076127636746,-0.2387704116835326,-0.3038711518896818,-0.0346153332900701,0.5,15,5ea96851a879f0059741c4cb,0.6426544703242139,-0.043476829093248015,-0.22544359224904253,-0.28737644440607957,-0.035883238790656836
AGE,0.4293334254836133,-0.0001766532431881,-0.4245343368666814,-0.4614468238886319,-0.0791583431451666,0.5,15,5ea96851a879f0059741c4cb,0.4422144884237514,8.051302806980968e-06,-0.4116836526292529,-0.4517900933367757,-0.0759561739503982
REGION_RATING_CLIENT,0.5285366485366485,0.0030251131498023,-0.3413224197528067,-0.3896468492507689,-0.073572820941242,0.5,15,5ea96851a879f0059741c4cb,0.523322575427852,-0.0019308247377342875,-0.35110874089355054,-0.38696600830813477,-0.07943644145243806
REGION_RATING_CLIENT_W_CITY,0.5051178310740354,0.0032047882225934,-0.3602658842280664,-0.4075762457096414,-0.0771882006908835,0.5,15,5ea96851a879f0059741c4cb,0.4979920388291073,-0.0025608897759393937,-0.3727296386568827,-0.40500782445065486,-0.0844627413806819
OBS_30_CNT_SOCIAL_CIRCLE,0.9509340288017056,-0.0067271076361546,-0.0605109842399907,-0.0842510808543014,-0.0431498644473867,0.5,15,5ea96851a879f0059741c4cb,0.9473191637496323,-0.005079180059359025,-0.0343329134048436,-0.04640534048805389,-0.023054529010491612
DEF_30_CNT_SOCIAL_CIRCLE,0.6463595389578101,-0.0206787405784432,-0.2100694589580738,-0.1810117996885606,-0.0561017209658697,0.5,15,5ea96851a879f0059741c4cb,0.6713228750589783,-0.019423403158453232,-0.18508137886994575,-0.17250130720664045,-0.044167185303069324
OBS_60_CNT_SOCIAL_CIRCLE,0.949041407953772,-0.0062543991476638,-0.0569687236251692,-0.0705292305904595,-0.0324523056274566,0.5,15,5ea96851a879f0059741c4cb,0.952420134911558,-0.00463305820631015,-0.03449530520985057,-0.03908657656616932,-0.02088368118787866
DEF_60_CNT_SOCIAL_CIRCLE,0.5707076496942368,-0.0151223235549021,-0.2609651409424235,-0.2168216753345052,-0.0826218468841419,0.5,15,5ea96851a879f0059741c4cb,0.6087735846278923,-0.013925454429323844,-0.22681456054675012,-0.19985836554756198,-0.07081966082762503
CODE_GENDER,0.7563870843008671,-0.040978200310755,-0.1449237734621695,-0.1493947792023011,-0.0198725021577383,0.5,16,5ea96851a879f0059741c4cb,0.7579283738106444,-0.04104248308375678,-0.1445588866343373,-0.14911258057029853,-0.020085351232826905
NAME_FAMILY_STATUS,0.628874942568823,-0.0455034475138803,-0.2406583565798327,-0.2947576390086996,-0.0442906600001589,0.5,16,5ea96851a879f0059741c4cb,0.6418439098680144,-0.0435960419415205,-0.22633857838614782,-0.28781063232388077,-0.036377792979451075
AGE,0.4504685419988137,0.0015152592057315,-0.402275806498414,-0.4472002494346049,-0.0706529183945405,0.5,16,5ea96851a879f0059741c4cb,0.44270002098699035,9.671059121430561e-05,-0.41113024991567415,-0.451520102519001,-0.0756442177412301
REGION_RATING_CLIENT,0.5235125326211352,0.0014236875889772,-0.353168355336063,-0.3899846263971711,-0.0824802113473741,0.5,16,5ea96851a879f0059741c4cb,0.523333749380398,-0.001733500483221847,-0.35122989468428656,-0.3871435740780781,-0.07961548674037547
REGION_RATING_CLIENT_W_CITY,0.4999387051155188,0.001458051895846,-0.372757130092492,-0.4079936098075833,-0.0873312484126456,0.5,16,5ea96851a879f0059741c4cb,0.49810654861066095,-0.002324481442304959,-0.37273125580015387,-0.40518345888341534,-0.08463147708844447
