Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id,CMA_DemographicParityRatio,CMA_ConditionalDemographicDisparity,CMA_EqualOpportunityDifference,CMA_AverageOddsDifference,CMA_PredictiveParity
CODE_GENDER,0.7582681334778371,-0.0412469669146951,-0.1445650533991026,-0.1504920859708463,-0.0200707029773229,0.5,1,5e8a39059d97d006d0bd8439,0.7582681334778371,-0.0412469669146951,-0.1445650533991026,-0.1504920859708463,-0.0200707029773229
NAME_FAMILY_STATUS,0.6266553733760978,-0.0431721546513298,-0.2374889152511735,-0.3131767931869546,-0.0362405847120393,0.5,1,5e8a39059d97d006d0bd8439,0.6266553733760978,-0.0431721546513298,-0.2374889152511735,-0.3131767931869546,-0.0362405847120393
AGE,0.432643127450606,0.0010593894578765,-0.4118745494032592,-0.4854901869247633,-0.0522653661706474,0.5,1,5e8a39059d97d006d0bd8439,0.432643127450606,0.0010593894578765,-0.4118745494032592,-0.4854901869247633,-0.0522653661706474
REGION_RATING_CLIENT,0.5399223034019272,0.0004128325240595,-0.3377317554799162,-0.3663564861106316,-0.0856179286335944,0.5,1,5e8a39059d97d006d0bd8439,0.5399223034019272,0.0004128325240595,-0.3377317554799162,-0.3663564861106316,-0.0856179286335944
REGION_RATING_CLIENT_W_CITY,0.5167806042944165,-0.0011752217509421,-0.3539396197513997,-0.3825895435515458,-0.0881035009300647,0.5,1,5e8a39059d97d006d0bd8439,0.5167806042944165,-0.0011752217509421,-0.3539396197513997,-0.3825895435515458,-0.0881035009300647
OBS_30_CNT_SOCIAL_CIRCLE,0.9284615313958188,-0.0077484768257955,-0.0367840625536033,-0.0619850920165369,-0.0193763387946506,0.5,1,5e8a39059d97d006d0bd8439,0.9284615313958188,-0.0077484768257955,-0.0367840625536033,-0.0619850920165369,-0.0193763387946506
DEF_30_CNT_SOCIAL_CIRCLE,0.6772623569345146,-0.0191827220170149,-0.1995965612134855,-0.1623308820126396,-0.0730607095294836,0.5,1,5e8a39059d97d006d0bd8439,0.6772623569345146,-0.0191827220170149,-0.1995965612134855,-0.1623308820126396,-0.0730607095294836
OBS_60_CNT_SOCIAL_CIRCLE,0.9312214403993612,-0.0072413004820773,-0.0354468674895659,-0.0502992422568518,-0.0119836481281351,0.5,1,5e8a39059d97d006d0bd8439,0.9312214403993612,-0.0072413004820773,-0.0354468674895659,-0.0502992422568518,-0.0119836481281351
DEF_60_CNT_SOCIAL_CIRCLE,0.6252673010050058,-0.0134176139987314,-0.2465000682798654,-0.1815219061748176,-0.1218342221344394,0.5,1,5e8a39059d97d006d0bd8439,0.6252673010050058,-0.0134176139987314,-0.2465000682798654,-0.1815219061748176,-0.1218342221344394
CODE_GENDER,0.7695904253746917,-0.0397191982393159,-0.1336164185047959,-0.1464095569718488,-0.0163726250069584,0.5,2,5e8a39059d97d006d0bd8439,0.7639292794262644,-0.0404830825770055,-0.13909073595194926,-0.14845082147134753,-0.01822166399214065
NAME_FAMILY_STATUS,0.6340288306543909,-0.046272505649083,-0.2400347861085556,-0.3020981325373942,-0.0381727162526428,0.5,2,5e8a39059d97d006d0bd8439,0.6303421020152443,-0.0447223301502064,-0.23876185067986455,-0.3076374628621744,-0.03720665048234105
AGE,0.4374316173538929,-0.000769283928439,-0.4156056578210201,-0.4621301463838488,-0.0692038058676971,0.5,2,5e8a39059d97d006d0bd8439,0.4350373724022495,0.00014505276471874997,-0.41374010361213964,-0.4738101666543061,-0.060734586019172254
REGION_RATING_CLIENT,0.5352745627726263,-0.0001330822155481,-0.3436187363957811,-0.3792780573786042,-0.0825111610330824,0.5,2,5e8a39059d97d006d0bd8439,0.5375984330872767,0.0001398751542557,-0.34067524593784865,-0.3728172717446179,-0.08406454483333839
REGION_RATING_CLIENT_W_CITY,0.5086650949050949,-0.0023252497862116,-0.3651707875789597,-0.3982251675454861,-0.0867177419354838,0.5,2,5e8a39059d97d006d0bd8439,0.5127228495997558,-0.0017502357685768499,-0.3595552036651797,-0.3904073555485159,-0.08741062143277425
OBS_30_CNT_SOCIAL_CIRCLE,0.964428550395286,-0.0041365822331891,-0.0228896088134298,-0.0449640612781095,-0.027606611677408,0.5,2,5e8a39059d97d006d0bd8439,0.9464450408955524,-0.0059425295294923,-0.02983683568351655,-0.053474576647323205,-0.023491475236029298
DEF_30_CNT_SOCIAL_CIRCLE,0.7197716133596079,-0.0168875650327333,-0.1705220460658163,-0.1384311486434926,-0.0731642879135504,0.5,2,5e8a39059d97d006d0bd8439,0.6985169851470613,-0.0180351435248741,-0.1850593036396509,-0.15038101532806608,-0.073112498721517
OBS_60_CNT_SOCIAL_CIRCLE,0.955422435851448,-0.0034468816623537,-0.022071059020978,-0.0443173152968132,-0.0259966253901485,0.5,2,5e8a39059d97d006d0bd8439,0.9433219381254045,-0.0053440910722155,-0.02875896325527195,-0.047308278776832496,-0.0189901367591418
DEF_60_CNT_SOCIAL_CIRCLE,0.6873581653551305,-0.0113517286432023,-0.1931987199711542,-0.1493371916578852,-0.1052531126589317,0.5,2,5e8a39059d97d006d0bd8439,0.6563127331800682,-0.01238467132096685,-0.2198493941255098,-0.1654295489163514,-0.11354366739668555
CODE_GENDER,0.7516619652847653,-0.0423641274540879,-0.1463413027319057,-0.1573714854922268,-0.0153170970464028,0.5,3,5e8a39059d97d006d0bd8439,0.7598401747124314,-0.041110097536032966,-0.14150759154526807,-0.15142437614497395,-0.017253475010228034
NAME_FAMILY_STATUS,0.6394842877547773,-0.0422134312762337,-0.2296838548859564,-0.3014398156537696,-0.0450204621881751,0.5,3,5e8a39059d97d006d0bd8439,0.6333894972617553,-0.043886030525548826,-0.23573585208189518,-0.3055715804593728,-0.03981125438428573
AGE,0.4468926457880465,-3.987248257884062e-05,-0.408541640160976,-0.4476465378819646,-0.0794073321238716,0.5,3,5e8a39059d97d006d0bd8439,0.4389891301975151,8.34110156195531e-05,-0.4120072824617518,-0.46508895706352554,-0.0669588347207387
REGION_RATING_CLIENT,0.5371518066897863,0.0005486733787891,-0.3398263096391023,-0.3704562851902376,-0.0845420730405068,0.5,3,5e8a39059d97d006d0bd8439,0.5374495576214465,0.00027614122910016666,-0.3403922671715998,-0.3720302762264911,-0.08422372090239454
REGION_RATING_CLIENT_W_CITY,0.5102983883321374,-0.000850113999827,-0.3632345280356582,-0.3895995090742224,-0.0903694743304605,0.5,3,5e8a39059d97d006d0bd8439,0.5119146958438829,-0.0014501951789935668,-0.36078164512200583,-0.39013807339041806,-0.088396905732003
OBS_30_CNT_SOCIAL_CIRCLE,0.9520334261333404,-0.0057425081207617,-0.0298971140807099,-0.0228759241734542,-0.0098171942791871,0.5,3,5e8a39059d97d006d0bd8439,0.948307835974815,-0.005875855726582099,-0.029856928482580997,-0.0432750258227002,-0.018933381583748566
DEF_30_CNT_SOCIAL_CIRCLE,0.7166565793410415,-0.0167754534929931,-0.1585654648494885,-0.1443122100354756,-0.0550282721089592,0.5,3,5e8a39059d97d006d0bd8439,0.7045635165450547,-0.017615246847580434,-0.17622802404293011,-0.14835808023053593,-0.06708442318399772
OBS_60_CNT_SOCIAL_CIRCLE,0.9579724620313892,-0.005118283757816,-0.027602967101271,-0.0271692573986509,-0.0202948778195488,0.5,3,5e8a39059d97d006d0bd8439,0.9482054460940662,-0.005268821967415666,-0.028373631203938304,-0.040595271650771966,-0.01942505044594413
DEF_60_CNT_SOCIAL_CIRCLE,0.6721569216364878,-0.0116963058112897,-0.1969108910757879,-0.1583432001592677,-0.0975061030182087,0.5,3,5e8a39059d97d006d0bd8439,0.6615941293322081,-0.012155216151074467,-0.21220322644226916,-0.16306743266399015,-0.10819781260385992
CODE_GENDER,0.7555217124146433,-0.0419662670815691,-0.1452913556328727,-0.1544502602174995,-0.0173807674626613,0.5,4,5e8a39059d97d006d0bd8439,0.7587605591379843,-0.041324139922417,-0.14245353256716922,-0.15218084716310534,-0.01728529812333635
NAME_FAMILY_STATUS,0.6675591431882298,-0.0446493652312027,-0.220768169273229,-0.2411329999356147,-0.0397227980099278,0.5,4,5e8a39059d97d006d0bd8439,0.6419319087433739,-0.0440768642019623,-0.23199393137972862,-0.2894619353284333,-0.039789140290696245
AGE,0.4722163108993508,0.0011660575776208,-0.399940180841352,-0.4134647581811354,-0.1042467823537188,0.5,4,5e8a39059d97d006d0bd8439,0.447295925372974,0.0003540726561198648,-0.40899050705665185,-0.45218290734292804,-0.07628082162898372
REGION_RATING_CLIENT,0.5387713735539823,-0.0010637755934607,-0.3296945292397495,-0.3788031288114187,-0.0738347042694869,0.5,4,5e8a39059d97d006d0bd8439,0.5377800116045806,-5.883797654004995e-05,-0.3377178326886373,-0.37372348937272304,-0.08162646674416763
REGION_RATING_CLIENT_W_CITY,0.5118502334056259,-0.0023508938579871,-0.3536058413802382,-0.3973057023151452,-0.0797028001647527,0.5,4,5e8a39059d97d006d0bd8439,0.5118985802343187,-0.0016753698487419499,-0.35898769418656395,-0.3919299806215999,-0.08622337934019042
OBS_30_CNT_SOCIAL_CIRCLE,0.943260462211118,-0.0047513368870865,-0.0287513605971077,-0.0380650253952623,-0.0144868136891719,0.5,4,5e8a39059d97d006d0bd8439,0.9470459925338908,-0.0055947260167082,-0.029580536511212674,-0.041972525715840724,-0.0178217396101044
DEF_30_CNT_SOCIAL_CIRCLE,0.6818688133785383,-0.0189990250913852,-0.1849427882229466,-0.165395136790669,-0.0547132302814754,0.5,4,5e8a39059d97d006d0bd8439,0.6988898407534256,-0.017961191408531627,-0.17840671508793424,-0.1526173443705692,-0.06399162495836715
OBS_60_CNT_SOCIAL_CIRCLE,0.946914487076084,-0.0041020127988024,-0.0376761741744706,-0.0240824896959894,-0.0152437091403042,0.5,4,5e8a39059d97d006d0bd8439,0.9478827063395706,-0.00497711967526235,-0.030699266946571376,-0.036467076162076326,-0.01837971511953415
DEF_60_CNT_SOCIAL_CIRCLE,0.6157823002795222,-0.0138262378647722,-0.2300067808969754,-0.195691532679802,-0.0826615099684061,0.5,4,5e8a39059d97d006d0bd8439,0.6501411720690365,-0.012572971579498899,-0.21665411505594573,-0.1712234576679431,-0.10181373694499647
CODE_GENDER,0.7661985690240428,-0.039906640703266,-0.138144860028782,-0.146277526008631,-0.0202472682989482,0.5,5,5e8a39059d97d006d0bd8439,0.760248161115196,-0.0410406400785868,-0.1415917980594918,-0.15100018293221046,-0.01787769215845872
NAME_FAMILY_STATUS,0.6703266010135864,-0.0456807596379764,-0.2005441187193518,-0.2599034649588234,-0.0442633440654639,0.5,5,5e8a39059d97d006d0bd8439,0.6476108471974165,-0.04439764328916512,-0.22570396884765326,-0.28355024125451134,-0.040683981045649784
AGE,0.4739474921005072,0.000544153182465,-0.3828359191727099,-0.4256468357143287,-0.0862384432861571,0.5,5,5e8a39059d97d006d0bd8439,0.4526262387184807,0.00039208876138889184,-0.40375958947986346,-0.44687569301720814,-0.0782723459604184
REGION_RATING_CLIENT,0.5231397284885657,-0.0017529585572939,-0.3547177968197513,-0.3918346159562196,-0.0818909080890836,0.5,5,5e8a39059d97d006d0bd8439,0.5348519549813775,-0.00039766209269082,-0.3411178255148601,-0.37734571468942235,-0.08167935501315082
REGION_RATING_CLIENT_W_CITY,0.497730956498179,-0.0018150631437468,-0.3762208353601529,-0.4123729711009465,-0.0860633100588361,0.5,5,5e8a39059d97d006d0bd8439,0.5090650554870908,-0.00170330850774292,-0.3624343224212817,-0.3960185787174692,-0.08619136548391956
OBS_30_CNT_SOCIAL_CIRCLE,0.9809579245179764,-0.0025528925735737,-0.0136999446571494,-0.0127785845036215,-0.0143002209429565,0.5,5,5e8a39059d97d006d0bd8439,0.953828378930708,-0.004986359328081299,-0.02640441814040002,-0.03613373747339688,-0.01711743587667482
DEF_30_CNT_SOCIAL_CIRCLE,0.6445254573944567,-0.0212210044693218,-0.2125321949243547,-0.1877013044966293,-0.0552700078548962,0.5,5,5e8a39059d97d006d0bd8439,0.6880169640816318,-0.018613154020689658,-0.18523181105521833,-0.15963413639578122,-0.06224730153767296
OBS_60_CNT_SOCIAL_CIRCLE,0.9841584803599372,-0.0021493565893835,-0.0138217440177225,-0.0171307335028436,-0.0185902012589622,0.5,5,5e8a39059d97d006d0bd8439,0.9551378611436439,-0.00441156705808658,-0.027323762360801602,-0.03259980763022978,-0.01842181234741976
DEF_60_CNT_SOCIAL_CIRCLE,0.5897559116632686,-0.0147490605916473,-0.2504116973163658,-0.2114372840935375,-0.0854037730609695,0.5,5,5e8a39059d97d006d0bd8439,0.6380641199878829,-0.01300818938192858,-0.22340563150802978,-0.179266222953062,-0.09853174416819108
CODE_GENDER,0.7622812424169988,-0.0403174527780339,-0.1386464501130956,-0.1491947320828416,-0.0171645340613733,0.5,6,5e8a39059d97d006d0bd8439,0.7605870079988298,-0.04092010886182798,-0.14110090673509243,-0.15069927445731565,-0.01775883247561115
NAME_FAMILY_STATUS,0.6383475863358101,-0.0447494044112284,-0.2228865188059777,-0.2807528236361524,-0.033955586800516,0.5,6,5e8a39059d97d006d0bd8439,0.6460669703871488,-0.044456270142842334,-0.22523439384070734,-0.2830840049847848,-0.03956258200479415
AGE,0.4467006302884966,0.0006365914006556,-0.4037994093974112,-0.4555707465362775,-0.069430445825147,0.5,6,5e8a39059d97d006d0bd8439,0.4516386373134833,0.0004328392012666765,-0.40376622613278806,-0.44832486860371973,-0.07679869593787317
REGION_RATING_CLIENT,0.5354494782843084,0.0014691884313502,-0.3342918821159621,-0.3885472174143521,-0.0757627573263955,0.5,6,5e8a39059d97d006d0bd8439,0.5349515421985327,-8.652033868398329e-05,-0.33998016828171046,-0.379212631810244,-0.0806932553986916
REGION_RATING_CLIENT_W_CITY,0.5108682685273761,0.0009035562064273,-0.3534290337159278,-0.4079910983349462,-0.0786491419767971,0.5,6,5e8a39059d97d006d0bd8439,0.509365590993805,-0.0012688310553812165,-0.36093344097038943,-0.3980139986537154,-0.08493432823273249
OBS_30_CNT_SOCIAL_CIRCLE,0.9399760056775176,-0.007464859012115,-0.0378465805562118,-0.0298677113113397,-0.0094062147271645,0.5,6,5e8a39059d97d006d0bd8439,0.9515196500551761,-0.005399442608753583,-0.028311445209701983,-0.035089399779720684,-0.015832232351756435
DEF_30_CNT_SOCIAL_CIRCLE,0.6993634173320727,-0.0177807479445837,-0.1681392986693398,-0.1556904157417493,-0.0505200741982051,0.5,6,5e8a39059d97d006d0bd8439,0.689908039623372,-0.018474419674672,-0.18238305899090523,-0.15897684962010925,-0.06029276364776165
OBS_60_CNT_SOCIAL_CIRCLE,0.9445410607143596,-0.0072304091028105,-0.0376052333176505,-0.0327401099200296,-0.0185705977831592,0.5,6,5e8a39059d97d006d0bd8439,0.9533717277387632,-0.004881374065540567,-0.02903734085360975,-0.032623191345196416,-0.018446609920043
DEF_60_CNT_SOCIAL_CIRCLE,0.6117718363376611,-0.01384232116886,-0.2260404943327712,-0.1987684319271239,-0.0733709933019635,0.5,6,5e8a39059d97d006d0bd8439,0.6336820727128459,-0.01314721134641715,-0.22384477531215333,-0.18251659111540564,-0.09433828569048648
CODE_GENDER,0.7598476522142371,-0.0403182873530741,-0.1398393974308428,-0.150332600258654,-0.0177597616639941,0.5,7,5e8a39059d97d006d0bd8439,0.760481385743888,-0.04083413436057743,-0.14092069112019961,-0.15064689242893542,-0.017758965216808715
NAME_FAMILY_STATUS,0.6629291465015423,-0.0462558466010554,-0.2187560372585095,-0.2430843055613481,-0.0394894516503975,0.5,7,5e8a39059d97d006d0bd8439,0.6484758526892049,-0.04471335249401563,-0.22430891432896477,-0.27736976221000814,-0.03955213481130891
AGE,0.4602723336622529,0.0014410107475755,-0.3990000379449887,-0.4306936202850456,-0.0860910047018064,0.5,7,5e8a39059d97d006d0bd8439,0.4528720225061647,0.0005768637078822227,-0.4030853421059596,-0.44580611884390914,-0.07812616861843505
REGION_RATING_CLIENT,0.533448961717513,0.0014295249529343,-0.3400049461305967,-0.3809976301528264,-0.0827528085410003,0.5,7,5e8a39059d97d006d0bd8439,0.5347368878441013,0.0001300575601186286,-0.33998370797440847,-0.37946763157347,-0.08098747727616427
REGION_RATING_CLIENT_W_CITY,0.5068717301829885,0.0001118531021896,-0.3640038569945112,-0.3976784552960269,-0.0896747337398878,0.5,7,5e8a39059d97d006d0bd8439,0.5090093251636884,-0.0010715904614425286,-0.36137207183097825,-0.39796606388833133,-0.08561152901946896
OBS_30_CNT_SOCIAL_CIRCLE,0.9482021314492624,-0.0062133464933917,-0.0312111022289252,-0.0428578415793421,-0.019418772547236,0.5,7,5e8a39059d97d006d0bd8439,0.9510457188257598,-0.005515714592273314,-0.02872568192673387,-0.0361991771796666,-0.01634459523682494
DEF_30_CNT_SOCIAL_CIRCLE,0.6547342884898159,-0.0202158838217528,-0.1871849381333062,-0.1865441396085897,-0.0305169538632573,0.5,7,5e8a39059d97d006d0bd8439,0.6848832180328639,-0.018723200267112113,-0.18306904172553393,-0.16291503390417786,-0.056039076535689604
OBS_60_CNT_SOCIAL_CIRCLE,0.9530301996677328,-0.0054842795445704,-0.029880227179981,-0.0296535764645506,-0.0125298497444421,0.5,7,5e8a39059d97d006d0bd8439,0.9533229380143303,-0.0049675034196876855,-0.029157753185948498,-0.0321989606479613,-0.017601358466385726
DEF_60_CNT_SOCIAL_CIRCLE,0.585474092395939,-0.0146214879432459,-0.227103036671333,-0.2192875229923692,-0.0446866849988575,0.5,7,5e8a39059d97d006d0bd8439,0.6267952183818594,-0.013357822288821259,-0.22431024122060755,-0.1877695813835433,-0.08724519987739662
CODE_GENDER,0.7717356523005707,-0.038356475963734,-0.1350056862442052,-0.1389863932069053,-0.0235218884979208,0.5,8,5e8a39059d97d006d0bd8439,0.7618881690634733,-0.040524427060972,-0.14018131551070032,-0.14918933002618165,-0.018479330626947725
NAME_FAMILY_STATUS,0.6481951292989281,-0.0450199153793659,-0.2205959636614535,-0.2837214052541501,-0.0410795545802921,0.5,8,5e8a39059d97d006d0bd8439,0.6484407622654204,-0.04475167285468441,-0.22384479549552588,-0.2781637175905259,-0.03974306228243181
AGE,0.4739634007708787,0.0002878977318997,-0.3804431528267901,-0.4174980325249618,-0.0859074220541212,0.5,8,5e8a39059d97d006d0bd8439,0.45550844478925395,0.0005407429608844074,-0.4002550684460634,-0.4422676080540407,-0.07909882529789583
REGION_RATING_CLIENT,0.520289408031844,0.0003982102812999,-0.3576427628858972,-0.3971701357993068,-0.0834045721629981,0.5,8,5e8a39059d97d006d0bd8439,0.5329309528675692,0.00016357665026628753,-0.34219108983834456,-0.38168044460169964,-0.0812896141370185
REGION_RATING_CLIENT_W_CITY,0.4969471241226966,0.0003300459861448,-0.3765347767738553,-0.4142489525448445,-0.0875966337150784,0.5,8,5e8a39059d97d006d0bd8439,0.5075015500335643,-0.0008963859054941125,-0.3632674099488379,-0.4000014249703955,-0.08585966710642014
OBS_30_CNT_SOCIAL_CIRCLE,0.9380650347246924,-0.0075332492156837,-0.0347318460886196,-0.0348435962018287,-0.0040047693276878,0.5,8,5e8a39059d97d006d0bd8439,0.9494231333131264,-0.005767906420199613,-0.029476452446969587,-0.036029729557436864,-0.014802116998182801
DEF_30_CNT_SOCIAL_CIRCLE,0.6770405900700333,-0.0190081351085887,-0.1792492550233202,-0.1708338521300819,-0.0434057771026693,0.5,8,5e8a39059d97d006d0bd8439,0.6839028895375101,-0.018758817122296687,-0.18259156838775722,-0.1639048861824159,-0.05445991410656206
OBS_60_CNT_SOCIAL_CIRCLE,0.9384915117337116,-0.0071596793080412,-0.0352764086053818,-0.0331695479217139,-0.008048851760176,0.5,8,5e8a39059d97d006d0bd8439,0.951469009729253,-0.005241525405731875,-0.029922585113377663,-0.032320284057180376,-0.01640729512810951
DEF_60_CNT_SOCIAL_CIRCLE,0.5794989119897083,-0.0149188476029202,-0.2411365671305437,-0.2204316779785744,-0.0595181017990286,0.5,8,5e8a39059d97d006d0bd8439,0.6208831800828404,-0.013552950453083626,-0.22641353195934957,-0.19185234345792218,-0.08377931261760062
CODE_GENDER,0.7604928629886166,-0.0403509145786566,-0.139765262992722,-0.1492512613421754,-0.0174402647171721,0.5,9,5e8a39059d97d006d0bd8439,0.7617331350551559,-0.040505147896270285,-0.14013508745314718,-0.1491962112835143,-0.01836387885919488
NAME_FAMILY_STATUS,0.6543626579439792,-0.0426994088468051,-0.2250730220791168,-0.2623718302297163,-0.0432953086327856,0.5,9,5e8a39059d97d006d0bd8439,0.6490987506741491,-0.0445236435204756,-0.22398126511592487,-0.2764090634393248,-0.04013775632136001
AGE,0.4541221133151239,-0.0002265077402947,-0.4000249990513752,-0.4338927292221601,-0.0832792187121994,0.5,9,5e8a39059d97d006d0bd8439,0.45535440795879506,0.00045549288297561775,-0.4002295051799869,-0.44133706596160954,-0.07956331345504067
REGION_RATING_CLIENT,0.5281576465217834,-0.0019623282113758,-0.3413247795479388,-0.3872427375067234,-0.0779276796247401,0.5,9,5e8a39059d97d006d0bd8439,0.5324005854958151,-7.263500102727773e-05,-0.3420948331394106,-0.3822984771467023,-0.08091606585787645
REGION_RATING_CLIENT_W_CITY,0.5044655123474312,-0.0028109537940076,-0.3599786795831133,-0.4028178797543652,-0.0820000799285971,0.5,9,5e8a39059d97d006d0bd8439,0.5071642125128828,-0.0011091156708845,-0.36290199546375734,-0.40031436439083656,-0.08543082408666203
OBS_30_CNT_SOCIAL_CIRCLE,0.9735719651347166,-0.0037762018723591,-0.0187733629358249,-0.0228855786514889,-0.0172195816729879,0.5,9,5e8a39059d97d006d0bd8439,0.9521063368488587,-0.005546605914884,-0.02828722027906462,-0.034569268345664865,-0.015070724184272256
DEF_30_CNT_SOCIAL_CIRCLE,0.6621398018612302,-0.0198532355664153,-0.193003964089122,-0.1767308695630959,-0.0472692298417538,0.5,9,5e8a39059d97d006d0bd8439,0.6814847686845902,-0.0188804191716432,-0.18374850124346442,-0.16532999544693588,-0.05366094918825003
OBS_60_CNT_SOCIAL_CIRCLE,0.9744444838817554,-0.0030379101197795,-0.0163748913078285,-0.0311036920960129,-0.0256268793746788,0.5,9,5e8a39059d97d006d0bd8439,0.9540218401906421,-0.004996679262848278,-0.028417285801649976,-0.03218510717260621,-0.017431693377728322
DEF_60_CNT_SOCIAL_CIRCLE,0.5305519704332173,-0.0166343139720344,-0.2874000439951054,-0.2437573054978858,-0.0758880956307972,0.5,9,5e8a39059d97d006d0bd8439,0.6108463790106601,-0.013895324177411489,-0.23318981107443357,-0.1976195614623626,-0.08290251073017801
CODE_GENDER,0.7582681334778371,-0.0412469669146951,-0.1445650533991026,-0.1504920859708463,-0.0200707029773229,0.5,1,5e465ab4c07877130185c306,0.7582681334778371,-0.0412469669146951,-0.1445650533991026,-0.1504920859708463,-0.0200707029773229
NAME_FAMILY_STATUS,0.6266553733760978,-0.0431721546513298,-0.2374889152511735,-0.3131767931869546,-0.0362405847120393,0.5,1,5e465ab4c07877130185c306,0.6266553733760978,-0.0431721546513298,-0.2374889152511735,-0.3131767931869546,-0.0362405847120393
AGE,0.432643127450606,0.0010593894578765,-0.4118745494032592,-0.4854901869247633,-0.0522653661706474,0.5,1,5e465ab4c07877130185c306,0.432643127450606,0.0010593894578765,-0.4118745494032592,-0.4854901869247633,-0.0522653661706474
REGION_RATING_CLIENT,0.5399223034019272,0.0004128325240595,-0.3377317554799162,-0.3663564861106316,-0.0856179286335944,0.5,1,5e465ab4c07877130185c306,0.5399223034019272,0.0004128325240595,-0.3377317554799162,-0.3663564861106316,-0.0856179286335944
REGION_RATING_CLIENT_W_CITY,0.5167806042944165,-0.0011752217509421,-0.3539396197513997,-0.3825895435515458,-0.0881035009300647,0.5,1,5e465ab4c07877130185c306,0.5167806042944165,-0.0011752217509421,-0.3539396197513997,-0.3825895435515458,-0.0881035009300647
OBS_30_CNT_SOCIAL_CIRCLE,0.9284615313958188,-0.0077484768257955,-0.0367840625536033,-0.0619850920165369,-0.0193763387946506,0.5,1,5e465ab4c07877130185c306,0.9284615313958188,-0.0077484768257955,-0.0367840625536033,-0.0619850920165369,-0.0193763387946506
DEF_30_CNT_SOCIAL_CIRCLE,0.6772623569345146,-0.0191827220170149,-0.1995965612134855,-0.1623308820126396,-0.0730607095294836,0.5,1,5e465ab4c07877130185c306,0.6772623569345146,-0.0191827220170149,-0.1995965612134855,-0.1623308820126396,-0.0730607095294836
OBS_60_CNT_SOCIAL_CIRCLE,0.9312214403993612,-0.0072413004820773,-0.0354468674895659,-0.0502992422568518,-0.0119836481281351,0.5,1,5e465ab4c07877130185c306,0.9312214403993612,-0.0072413004820773,-0.0354468674895659,-0.0502992422568518,-0.0119836481281351
DEF_60_CNT_SOCIAL_CIRCLE,0.6252673010050058,-0.0134176139987314,-0.2465000682798654,-0.1815219061748176,-0.1218342221344394,0.5,1,5e465ab4c07877130185c306,0.6252673010050058,-0.0134176139987314,-0.2465000682798654,-0.1815219061748176,-0.1218342221344394
CODE_GENDER,0.7443042676349411,-0.0438081295688175,-0.154151788061715,-0.1606192436791877,-0.0169449438503443,0.5,2,5e465ab4c07877130185c306,0.7512862005563891,-0.0425275482417563,-0.1493584207304088,-0.15555566482501698,-0.0185078234138336
NAME_FAMILY_STATUS,0.6313174484890476,-0.0412925695554538,-0.2369448597056117,-0.3097806735804044,-0.0363821512504822,0.5,2,5e465ab4c07877130185c306,0.6289864109325727,-0.042232362103391805,-0.2372168874783926,-0.3114787333836795,-0.03631136798126075
AGE,0.434273266326067,0.0004756564745803,-0.4142811545097619,-0.4685023491990976,-0.0621991037131882,0.5,2,5e465ab4c07877130185c306,0.43345819688833653,0.0007675229662284,-0.41307785195651053,-0.47699626806193046,-0.0572322349419178
REGION_RATING_CLIENT,0.5295569189728343,-0.0028417052216813,-0.3427373529139694,-0.3790003047489044,-0.078391057665523,0.5,2,5e465ab4c07877130185c306,0.5347396111873808,-0.0012144363488109,-0.3402345541969428,-0.372678395429768,-0.0820044931495587
REGION_RATING_CLIENT_W_CITY,0.5041661279896573,-0.0040429318058541,-0.3637252771136708,-0.3955996363619695,-0.0827839104793588,0.5,2,5e465ab4c07877130185c306,0.5104733661420369,-0.0026090767783981,-0.35883244843253526,-0.3890945899567576,-0.08544370570471174
OBS_30_CNT_SOCIAL_CIRCLE,0.9811625693504656,-0.0024095302225984,-0.009618253791681,-0.0186685602178629,-0.0096166853392808,0.5,2,5e465ab4c07877130185c306,0.9548120503731422,-0.00507900352419695,-0.02320115817264215,-0.0403268261171999,-0.0144965120669657
DEF_30_CNT_SOCIAL_CIRCLE,0.7115783101586374,-0.01710042193348,-0.1645154934629769,-0.1457785149745062,-0.0577700710550572,0.5,2,5e465ab4c07877130185c306,0.694420333546576,-0.018141571975247447,-0.1820560273382312,-0.1540546984935729,-0.06541539029227039
OBS_60_CNT_SOCIAL_CIRCLE,0.9876427326699752,-0.0015154822827864,-0.0068800738343464,-0.0146796433628577,-0.0087772813778023,0.5,2,5e465ab4c07877130185c306,0.9594320865346682,-0.00437839138243185,-0.02116347066195615,-0.032489442809854746,-0.0103804647529687
DEF_60_CNT_SOCIAL_CIRCLE,0.6716050384559882,-0.011731299737806,-0.1985785342902829,-0.1576873142908922,-0.0988470676365255,0.5,2,5e465ab4c07877130185c306,0.648436169730497,-0.0125744568682687,-0.22253930128507415,-0.1696046102328549,-0.11034064488548245
CODE_GENDER,0.7575620136593049,-0.0411227007925329,-0.1475107363869824,-0.1467841305303358,-0.0233409567727879,0.5,3,5e465ab4c07877130185c306,0.7533781382573611,-0.04205926575868183,-0.14874252594926665,-0.15263182006012324,-0.020118867866818366
NAME_FAMILY_STATUS,0.6551141179730926,-0.0412585623755153,-0.2243252644894204,-0.2575616135689886,-0.0431466383905633,0.5,3,5e465ab4c07877130185c306,0.637695646612746,-0.04190776219409963,-0.23291967981540185,-0.2935063601121159,-0.03858979145102826
